Date,GOLDBEES.NS,MON100.NS,INDIGRID.NS,BIRET.NS,NXST.NS,FORTIS.NS,SILVERBEES.NS,SIKA.NS,WELCORP.NS,SARDAEN.NS,FCL.NS,AUBANK.NS,MARKSANS.NS,KINGFA.NS,BAJFINANCE.NS,MOTILALOFS.NS,HNDFDS.NS,VBL.NS,TI.NS,INDNIPPON.NS,DIXON.NS,TAJGVK.NS,INDIAMART.NS,PRICOLLTD.NS,INDUSTOWER.NS,KSCL.NS,WAAREERTL.NS,CANTABIL.NS,SRF.NS,INTERARCH.NS,EPIGRAL.NS,BALKRISIND.NS
2018-01-15,0.006216749587284243,0.008471443802564593,0.0,,,0.011061276170774237,,0.14860178244526723,0.08944270123954623,0.02522446851193716,0.0,0.0039704212808793216,-0.0021253380954846524,0.1500101419200104,-0.0180497899786487,-0.016075116711586013,,-0.009655702978634717,0.00491398289825673,0.0057920763644021545,-0.012263794355396485,-0.016393388756479554,,0.013545723215199867,-0.011472956212496777,-0.012657103540892223,-0.04321511272421075,-0.0004113188197581996,0.001369610947836497,,,0.00444520317986008
2018-01-16,0.003803514705213118,-0.004803152141961919,0.009574490586175655,,,-0.04068376800620366,,-0.09952021964484359,-0.07133241369505605,-0.05342779199908576,0.0,-0.007485833530089914,-0.03301377993232446,-0.033688084735460144,-0.029226421570606953,-0.022299846987783534,,-0.040413885952915396,-0.02689479254982008,-0.010845215484132309,-0.02471363888211342,0.0036722191853848507,,-0.04166662944231159,-0.006882369125090992,-0.008674713826457014,-0.006323496131168893,0.009876757515739243,-0.02573484123430947,,,-0.007734311335830912
2018-01-17,-0.0013677857305378627,0.008900455710601163,0.0007376963648209056,,,0.02672850661301318,,-0.0015788306235764438,0.07333321810507543,0.017749037067354978,0.0,0.009036531821714266,0.0033038272862369045,0.03390676839391782,0.008208012580172008,-0.010477713772672592,,0.02280340586836993,0.0,-0.005694272499745412,-0.01610560788257953,-0.019982990143567747,,-0.015586553467501929,-0.005027940680574439,0.010889655775294438,0.0,-0.01222518166717268,-0.0039048444327759446,,,-0.009829459786227512
2018-01-18,-0.006866652856401867,-0.0017809925085348066,0.00400129716306985,,,0.00034707128754707384,,-0.049812130101289376,-0.03321628065803195,-0.036449298774679506,0.0,-0.0013397479207557517,-0.03512609654590837,-0.07509790683718232,-0.0238066250127551,-0.047836274088715935,,-0.025707330771460146,-0.04773871818643738,-0.034532797827924955,0.041314290100731066,0.04078108345460074,,0.002083372639387626,-0.06091240052259417,-0.01798588726786443,-0.04545451068382533,0.026815103585845712,-0.015603235049119757,,,-0.016006540219953957
2018-01-19,0.004398226860379273,0.01929341166007581,0.003355794517308386,,,0.009368419415012763,,-0.04139802071826948,0.06145264191522348,-0.016555077386308348,0.0,0.01737030745575252,0.010238838204061018,0.01680057202560792,0.02480871686737829,0.015304082161513355,,0.05261498150431576,0.005277021069493459,-0.002965987823919547,0.009382051684337478,0.03173295173505397,,-0.02619541053831098,0.0065446174339582885,0.00019579392888258162,-0.011428439876986385,-0.012052806279123307,-0.005856190817386309,,,0.013022136260410377
2018-01-22,-0.0017071077844129645,0.00938274388484217,0.003126062194729773,,,0.012031734278465933,,0.04991327005594148,0.018947200092958028,0.04491939743219042,0.0,-0.005135931171714514,-0.007882878810264615,0.04184625780189277,0.00261487980298325,0.03518379905288849,,0.027580695875234484,0.026246702235104724,0.011677240633659158,-0.0013839248820757266,0.007755987970623712,,0.04056356276222406,-0.007369171653800022,0.024187233180213763,0.04816951182781448,-0.013826786110294531,0.021153949581303788,,,-0.0007456399441805317
2018-01-23,0.0035129362711840972,-0.0047384885664464305,-0.009777744046192582,,,0.02241839152208147,,0.013021865174840608,-0.012138230977024378,0.016026490611190436,0.0,-0.0058601980050631,0.00681042643115104,-0.030595855717372222,0.0013770703915449989,0.00023799574877814145,,0.02288263042902705,0.0025575824218979637,0.02207462825030393,-0.008928349474234598,0.010084926435274255,,-0.02667206719496862,-0.011935802914486704,-0.0007648393028469869,0.011029283813698054,0.009484382303886818,0.001051178382859952,,,0.009571458690535994
2018-01-24,0.005130492516400853,0.0018638759252334047,0.0021703145190792306,,,0.022259228205551373,,-0.04101213608541543,-0.048627535333647054,-0.02785073136928784,0.0,-0.017754439558706814,0.019165755344656255,0.024007098017134965,0.01782063195960837,-0.03812916020464319,,0.012803387390325938,-0.03826528064084922,0.002318705020476264,-0.008600013755102554,-0.03231740886397971,,0.01602016865934508,0.00854438270716007,-0.015118142704463988,0.0,-0.02205864596252205,-0.027634668446612998,,,-0.009872122169676478
2018-01-25,0.007333949996313205,0.009180776196894058,0.00465551404161646,,,0.022424470462364177,,-0.03446793478265564,-0.026655830741073583,-0.016310312281835326,0.0,-0.022290575635773413,-0.01216809798249674,-0.0017198263285685966,-0.016588666315153877,-0.04020649333599502,,-0.0136139021283459,-0.02652528239823082,-0.005868752275430045,0.01478140194023192,-0.007059445233699946,,-0.03692943168414231,0.003359689452429482,-0.006120756360826984,0.0,0.033416754398961634,-0.03089630263030163,,,-0.015197265976998997
2018-01-29,-0.00685983970818882,0.04396353667582509,-0.002155279420578138,,,-0.06230143785689446,,0.013662248529265897,-0.029644157870222232,-0.03359106693846081,0.0,0.006211404946400156,-0.04927220083485295,-0.02216981084950942,0.0029235702788645845,-0.0486333553373558,,-0.021125404730135466,-0.027247835272220522,0.003964418427524041,-0.00781405635813448,-0.036915368312484875,,-0.02024989699356805,0.02897086247364533,-0.01397849618512581,0.0036364609943799753,-0.04284546558977442,-0.002853664711678028,,,-0.010748819613961236
2018-01-30,7.363656420777964e-05,-0.027562925409154282,0.00010782653443808243,,,-0.004067752781817147,,-0.049565167959513934,-0.020075569965833706,-0.03280292488624981,0.0,-0.013362469917304165,-0.03769143598798674,-0.05628710511507251,-0.02151225909410015,-0.04542634087870423,,-0.013739912262707432,0.036414453175656725,-0.03313593204735543,0.0009119120517973034,0.009653540124724191,,-0.037818841880566945,-0.02532532355997419,-0.034301461957935375,-0.04981885306938849,-0.009290665312353008,-0.021532673155938764,,,0.04206441874646227
2018-01-31,-0.0021548350507843983,-0.007954520897935358,-0.002591562086872168,,,-0.05343763111523547,,-0.020356672945904153,-0.05017812549005063,0.0034926130971915104,0.0,-0.03349047979082198,-0.0134639409878331,-0.027562167557750428,-0.0003276442712939476,0.043206870810814646,,0.007585599916802632,0.03513503026137865,-0.04710125956456057,-0.009756424661357177,-0.014060760766744007,,-0.030164543315751358,0.020612270892431894,0.05841280694602524,-0.049571103368860836,-0.03026431564187737,-0.006379590514236755,,,-0.011941108042823334
2018-02-01,0.0019749426119657354,0.00612818309211649,-0.00443922358651927,,,-0.04638621071962168,,0.015409678721537645,0.05908095090419785,-0.006869319407015295,0.0,0.00967191316667293,-0.009925373837801788,0.06189062281396107,0.030753750375373645,-0.0014390489777036386,,-0.019328123966667277,-0.010443718463722829,-0.03927315729352765,0.02005145126221275,-0.008842003979270152,,-0.008011296456938655,-0.0133691654602619,-0.01610085490411195,-0.025075206591786414,0.011868421833505227,0.012812526899742105,,,-0.00937072508948622
2018-02-02,0.007829036349915608,0.014099775062012876,0.003044794633128456,,,-0.04638013569070332,,-0.0498965136181132,-0.08264458134449881,-0.0856774757453157,0.0,-0.035751952473132675,-0.048872305912529335,-0.0647064935924252,-0.05813992252696876,-0.03715387353255928,,-0.007234147303622707,-0.04485493231153659,-0.04810379298389267,-0.03602098764234418,-0.03712232695030182,,-0.09406170390236246,-0.0057662428489403394,-0.025630916332956666,-0.04938269953227514,-0.023892543138489986,-0.004761287498119771,,,-0.035671332570861636
2018-02-05,-0.006232857045838758,-0.04098979052750551,-0.00032524489352447894,,,-0.06326615601387975,,-0.04985492081645282,0.037001329441738395,0.052753721332160275,0.0,-0.031680308071927565,0.0065875827872490245,-0.001068274737544339,-0.014703336343207196,-0.054163460191469004,,-0.011450600108626086,-0.016574617858970964,-0.014518700765844383,0.0026032580647978865,0.01763293691429313,,-0.0361825238463912,0.012034195278066706,-0.030655611894153112,-0.0497833908388593,0.01068096618847414,-0.012599236518951229,,,-0.01943554930369107
2018-02-06,0.0066581970456145445,-0.036133316992424724,0.00444682838353172,,,-0.035880087467954125,,-0.04992359472470054,-0.057400073257475315,-0.04560685669770437,0.0,-0.02504232121106631,-0.011780129000932282,-0.053215879068206906,0.03563980674389344,0.004836389746788461,,-0.01895450206537075,-0.047752651783874445,-0.008994673678048404,-0.020338797456094904,-0.03906011869296799,,0.023939039463103384,-0.011604424369631938,-0.048011615253426676,-0.04897502471948212,-0.04095111854075817,-0.02518241495723983,,,-0.007946579362154593
2018-02-07,-0.009683703733700089,0.03687610402256536,-0.0009716309195840767,,,0.08362515412904492,,-0.04986603719606908,0.03620804636753516,0.07338611127652572,0.0,0.007539781352145836,0.0013245176020162397,0.049322300932586494,-0.012333258994762786,-0.018272292580048588,,0.01157716636507189,0.04719765013921129,0.018569608071873134,0.06352571404910123,0.05103914611123539,,0.008501661474298317,-0.018553503003307825,0.02740915516032283,-0.005988000363514323,0.04866844489226563,0.02649730769606018,,,0.04184276743900117
2018-02-08,-0.0116971802798993,-0.003051912944497581,0.002377686080912822,,,0.018585968728943136,,-0.01185086346833708,0.0543202164843839,0.036101743678604414,0.0,-0.00748335846553605,0.04497371875022016,0.04997692011699839,0.012487267701461802,0.004555124647510178,,0.01659821784585591,0.04507021540148459,0.04606593922758373,-0.08803950723443388,0.01279442650724727,,0.02265539191971966,0.03145765676915602,0.008216924887112453,0.04939752362630312,0.1116462561812972,0.03772137162131495,,,0.02329301405175732
2018-02-09,0.005899118290578098,0.014285729855907148,-0.0020484898559569586,,,0.1788972366078576,,0.012278800424969427,-0.005724557752808668,-0.020039801169117855,0.0,-0.01648856781021668,0.010126590561821303,0.04999024048333567,-0.013687094440838488,-0.02427217439788132,,-0.019160294682001533,0.013477184890909433,-0.011033885767811946,-0.015598866873529404,0.003445324548946971,,-0.021123169761682936,-0.022050525499529017,0.013018602261301249,-0.04477617314664428,-0.005907879436903407,0.017279292711531724,,,0.006320137960035721
2018-02-12,0.002171382088841156,0.0028168890844932903,0.0005401670220872568,,,-0.06460308669019843,,0.0499293226601254,-0.0024242686294864146,-0.02855561710444965,0.0,0.005981412194405733,0.036340746595146856,0.04323973088266153,0.0026839871520301095,0.023459811954419374,,0.00912124982476703,0.01329786365136254,0.013448165435640203,-0.006332334808888507,0.017167297135070703,,0.08842106425452445,-0.009516805530833117,0.0015672032800930769,-0.007211639464917097,0.01109365330234735,0.009813187525191225,,,0.006983586712318246
2018-02-14,0.0048518710666232145,-0.04267654283417466,-0.0010800511184820838,,,0.02482018171390088,,0.010209645412663448,0.04890628244714823,-0.021619441582194088,0.0,-0.005192258817869222,-0.010882635632072035,-0.035208091610700154,0.015908032743057854,-0.0015138010725175288,,0.013859613132081616,-0.02099748269605428,0.04270923248922376,-0.02332392143632067,0.005625851710406415,,0.007736920687305915,-0.0320767612267725,-0.013248467675322284,-0.020580925667030403,0.19592464889412153,0.007737195342517156,,,0.030924506685281017
2018-02-15,0.012587052526008335,0.015299803472699214,-0.005405192516389934,,,0.006668961910309523,,0.008244586186460179,-0.02606408999568166,0.0038766908195349004,0.0,-0.005556058546801412,-0.028117562512597782,-0.02706953186419514,0.004251845077476002,-0.003811700771309545,,-0.01277848854385022,0.03217164688623675,-0.0263952076287165,-0.021363140303398143,-0.015104804718617082,,-0.01871402918813403,0.011148433139615221,-0.0017972355076377733,-0.049443752349118575,-0.08846656362467775,-0.0010776789641250284,,,-0.018065730259796964
2018-02-16,0.005878639791906171,0.007988791595460398,-0.0005433962842092965,,,-0.04114348125205791,,-0.049854648936561,-0.05530785573836927,-0.025584077304735886,0.0,-0.01295169794444928,-0.0402514174127101,-0.04785868555750972,-0.0010734082308830883,-0.009391550465871146,,-0.01866345006720127,-0.04415589750707494,-0.02803072359992742,-0.021129222664910352,-0.023572918181187452,,-0.02591676163970813,-0.010572441362733831,-0.026689183504015612,-0.02470737458132599,-0.04744782013371529,-0.018999548861599824,,,-0.030247322538690447
2018-02-19,-0.002370277830023415,0.03215235789374349,-0.001196162119133537,,,0.06472718217131956,,-0.014714177817357843,-0.03619771541967154,-0.020311138864727685,0.0,-0.014408246728891516,-0.00655294459557354,-0.0035404129382936578,-0.01942992679513522,-0.022648535734236197,,-0.005828436228636269,-0.02717389830317518,-0.015340924327527872,-0.018133089575827377,-0.04013956613600389,,-0.023092452132371877,0.00702189777823814,0.0032642123506341214,-0.049333422680162164,-0.02716988288955291,0.015450984197569406,,,0.00710932846435508
2018-02-20,-0.0023759093953894528,-0.015218295287532047,0.0017419374830365264,,,0.04918042587459337,,0.0019722272690452236,0.010450568165747631,0.007888365971919553,0.0,0.0023494168812758787,-0.003958032026341263,-0.011759989374595992,-0.0024044887859987485,-0.00026951892697235635,,-0.028540514559008745,-0.01955304027703042,0.014416571448868432,-0.013525910403607733,-0.012121152680767189,,0.005138753255574002,0.012581265544080678,0.02592204311338575,-0.04908838297141871,0.0,-0.002351062207628596,,,-0.024529121944744436
2018-02-21,-0.006853777729910471,0.006971181984342101,0.008152254137363757,,,0.012369706863998742,,-0.030933439602814028,0.03135130509121287,-0.015151530393345825,0.007233282800976681,0.006684507956020047,-0.01854314268282098,-0.0025825754637724962,-0.025812346399468722,0.03360124710648438,,0.025567736009084685,-0.0056978710908341945,0.011718306930150968,0.037008336146060694,0.00981584491680998,,-0.010224962949502925,0.01212570530565893,-0.008246115287741329,0.03982294544770615,-0.0031031471177656034,-0.00508385834163072,,,-0.0005436522590966941
2018-02-22,-0.0008054793544852723,0.010424376387940582,0.007978491883234407,,,-0.05916393989284341,,-0.02002337302324686,0.009401403558807253,-0.0056037744826782365,0.0,-0.006985038631933893,0.031039262835081294,-0.014976888067042893,0.0024428419441417937,0.03624684525212851,,-0.013549129161966156,-0.014326747158854958,-0.016905692929754967,0.01130248927534283,-0.003341389182599963,,-0.00929742522628596,-0.012424005625607748,-0.02334502344816347,0.008510757883548381,-0.0015562894324835375,0.011044967996968635,,,-0.02578266876855595
2018-02-23,0.0008244386625881894,0.0019801678043780413,0.000320464705552137,,,0.09330134024413161,,0.0008885055137661801,0.037876320971337085,0.020491736272567174,0.0,0.0001736714136852946,0.01570687284233374,0.01437992477925265,0.020651782638350324,-0.008471938362574982,,0.041283919332699925,0.0348836768117371,-0.0010027954449393084,0.0059860939300218075,0.023468425020883643,,0.010427451021142176,0.019619655506589284,0.07662082680937243,0.012658135240092294,0.003117506523983682,0.011871833581523994,,,0.018465144957429347
2018-02-26,0.0053633399569734674,0.017252986659264336,0.0050257786373630875,,,-0.0003126663169770172,,0.00591717078135412,0.02722102373847224,0.009939933113622068,0.0,0.029000651341482664,-0.0038660207451515216,0.006503797417017454,0.025437638493042147,-0.021488116873723317,,-0.0022608364418176263,0.005617952690323058,0.0028606535757098595,0.02444109983128806,-0.004169109443895702,,0.0304437891734628,0.011897842830138172,0.019870155007795987,0.04999995750245323,0.06177160399967918,0.002185086892432686,,,-0.010732002871648882
2018-02-27,-0.001019604819785913,0.006255679654656232,0.008086168566652008,,,-0.02689166348733041,,-0.014411854081835984,0.021549165043887486,-0.012824443026787535,0.0,-0.007763109666357071,-0.002587248582272328,0.012317647375825524,-0.01083612225333197,-0.012968827519185044,,-0.02296617676597723,-0.025139500664932313,-0.0008005799072404729,0.027051843435662137,-0.009270354520587887,,-0.009514275396417249,0.0010158882832391747,0.007157083055113311,-0.04894169467879084,-0.010976954128849026,-0.011888727604271843,,,-0.007201812433639043
2018-02-28,-0.004775202486537067,-0.0001157776679903133,0.008231750298910878,,,0.026992192279909455,,0.008654213514221798,0.0017103697642564253,-0.004833750385544011,0.0,0.005527671440444415,-0.010376143981684072,-0.014212356239107327,-0.00998915363353281,-0.0049051218351920944,,0.00378905114376904,-0.03151875575342933,-0.016677559339386194,-0.0005929684570593619,0.003622208559969975,,-0.021739186156696677,0.00551036357910939,-0.012435842832957622,-0.034770591992795974,0.003329714893974156,-0.00239050435609256,,,0.010601896381666531
2018-03-01,-0.004303646411896622,-0.014925999780792454,0.0027220638157643418,,,0.007822361819402435,,0.018934754288839173,0.016220870255764908,-0.019732846908727453,0.0,0.011755822113860726,-0.00524251992866942,0.007436249811967999,0.011644388110610748,0.015800376742602262,,-0.005623530088921469,0.017751514236033383,0.011714422883984943,0.025674707607985292,-0.004210673704048817,,0.0,-0.004326228880215166,-0.013991586147740986,-0.01296820616419947,-0.004056065793156871,-0.003212565244488985,,,-0.02443159378501869
2018-03-05,0.007908778988840792,0.029049754821798057,-0.0015659795917498665,,,0.013970927192128224,,-0.04645752424608984,-0.031923608769775846,-0.03933102899522911,0.0,-0.019058752791863642,0.007905119984429332,-0.0255084370784181,-0.013498980856262,0.004982860031535363,,-0.014641134506909403,-0.014534763043869359,0.004480476984440873,-0.01895026748206774,-0.010872814045451151,,-0.005684771518155385,-0.017526325835886092,-0.007196407374111313,-0.017518157370053022,-0.0022215016423610123,-0.005864959831723082,,,-0.023440399287192992
2018-03-06,-0.00368612531238921,-0.010762361034370227,-0.005646155393966956,,,-0.011941293248941776,,-0.007308224333443025,0.0023138619902889346,-0.006447494236639706,0.0,-0.00545371589646948,-0.010457423988778136,-0.017622493973715514,0.0004885017839790784,-0.017848829477745798,,-0.012028076686759981,-0.04719776337896553,-0.0017541869667492271,0.012930394433806391,-0.015877917927205387,,-0.030665224180268846,-0.021229206639367337,-0.02562525882101585,-0.02228828600477728,-0.018923864306432336,-0.013260134958632652,,,-0.019221356622019625
2018-03-07,0.005183357417112289,-0.01111046308176833,-0.008938074377965233,,,-0.08552837624320364,,-0.006134919274214945,-0.043578546699546195,-0.049535094297205484,0.0,-0.0182503045754564,-0.042272163448226485,-0.002307928313596719,-0.011845358681696783,-0.027039859202369843,,-0.01440275806167124,-0.018575768603519838,-0.03328643515053964,-0.013020983496777938,-0.024200995778889345,,-0.08632701697917211,-0.007531364731364398,-0.035624578929185025,-0.01519750796489805,-0.05370649262425009,-0.027469577810449453,,,-0.0015757261790796395
2018-03-08,-0.003389166054122761,0.015324452428333801,-0.0037135584273443323,,,0.004066374047303034,,0.01759260483480185,0.0,-0.011151288626520262,0.0,0.021905848747046486,-0.012413925878805188,-0.02276426866594594,0.0059936765898775946,0.004601759888871904,,0.026481427773704436,0.009463679420818938,0.030225810730031943,-0.005495868082221467,-0.020985608573545034,,0.005281584109981141,0.005311768719353349,0.02955238680371086,-0.012345770828013802,0.00839320365182683,0.02420236312847801,,,0.008828135116281777
2018-03-09,-0.0034920573810818256,0.014230035536680674,0.001810835197510574,,,-0.018562404251991516,,0.00727928501770414,0.0006036407592036053,-0.03624864503692948,0.0,0.005295137631378566,0.004190098908519735,-0.01608560689942773,0.016062220293288743,0.009700399246305391,,-0.0065281158386737426,-0.00625003186527151,-0.006049259279868879,-0.0013162910922775994,-0.014615314641492683,,0.007589066331230132,0.0058877350706778575,0.01340225917273452,-0.00937501083189296,-0.004359986856860232,0.002190105699326761,,,0.015350942551876523
2018-03-12,-0.0018164324672833576,-0.0011722882089171272,0.002019428014974123,,,0.026822747589150486,,-0.02950924881396977,-0.044330447003767315,-0.0002389138964292714,0.0,-0.012063542782675185,-0.01947147817798056,-0.0031167253191862754,0.0066799104975907575,0.009829609183191979,,-0.01828833646124206,0.0031446400422610044,0.005274695109287464,0.0020857563712513016,0.02406074591358731,,0.03765932839532393,0.019060443754552292,0.0047901959548575235,0.009463733435359556,0.008359948054691646,0.00841718482189413,,,0.003948208271552511
2018-03-13,-0.001709374262022112,0.011491176612685061,0.004667786998486356,,,0.021768298477425452,,-0.00713611924146218,0.004732998916014752,0.07536137252963115,0.0,0.0032675147999479126,0.014184326246169832,0.006252805039953513,0.009277814532899997,0.02299190163562015,,-0.016693474856728452,-0.009404407010855542,0.0002521541067597166,0.009034687354133375,0.005471479116309963,,0.010050342984951666,0.02798229475638747,0.008083739622212649,0.050000017928650387,0.0035531088836195934,-0.001337561736208026,,,0.00685795902072539
2018-03-14,0.0038113258833234465,0.015871225302459102,-0.002111810240527534,,,0.04097010476272245,,0.024687646894576032,-0.017901719907745695,0.006219392602254681,0.0,-0.004628248826608172,-0.004195739691927547,0.03559358700991955,0.017492771160372067,0.002884411847234647,,-0.0004921038179893644,-0.028480886370865877,-0.00045403597028137455,0.007005080799260988,0.024647857158084374,,-0.012161546515675692,-0.028223596442223164,0.015626668366574448,0.014880779599176774,-0.012195018990172835,0.0013661503800226349,,,-0.0014289690612895312
2018-03-15,-0.0020543206891154853,-0.025000892565226862,0.001058433992465968,,,0.009130956002352253,,-0.017383482441077902,0.01471037432361122,0.016114789798429507,0.0,0.02591925314108945,0.025280948628532363,0.002315945719933543,0.009443919843308057,-0.014768468685056435,,0.04004263316445522,0.04885989941771118,5.052725877341402e-05,-0.01276059699669041,0.009059654244487847,,0.0,-0.003685467890662486,0.0,0.048387160092364434,0.019115681583085298,0.004681424950690571,,,0.00892009573422925
2018-03-16,-0.0014152528569912892,0.016590735780772414,-0.0010573148944409416,,,-0.027145103950655725,,0.013966586581009466,-0.05168594026041695,0.033782294982468875,0.0,-0.02450901852607079,-0.02191782644519291,-0.0249435819447823,-0.022215681560407097,0.005969875935834423,,-0.022485154344509595,0.031055759928764637,-0.0005550530635184403,-0.006412558658107748,-0.024767778889102088,,0.0016788229689983503,-0.01021012982195324,-0.03512500709383448,-0.022377578984363322,-0.027745020861964176,-0.0026625871823917624,,,0.028604111158146317
2018-03-19,-0.004767212899279394,-0.009758574099212991,-0.006666662742907614,,,-0.015394514599830988,,-0.04989298237568063,-0.012296414344509343,-0.023746916329762224,0.0,-0.0005163231950527924,-0.026610817723270674,-0.026497202962768807,-0.03320711283963629,-0.023174294103235904,,-0.013882143547448433,0.04518081344311464,-0.006159311538931123,-0.012733694612142799,-0.014285694526664061,,-0.03631294765000748,-0.027208913172287574,0.01384799131790948,-0.04864101062588155,-0.00884256299682118,0.0014417598557350253,,,-0.025464373027191956
2018-03-20,0.004531130374023862,0.007095434528861633,-0.005006545304011012,,,0.020521177037240435,,0.015141792297759915,-0.013122542852309405,0.02830703431164938,0.0,-0.0027548993506754105,-0.018704787540675505,0.0157114520641759,0.015595946856861165,-0.01782641232565285,,-0.00032761402659142735,0.04610952475197805,-0.017932567226234375,-0.03267088860026568,0.009017629439495245,,-0.009854955191711867,0.05086831427498928,0.0020696291249471255,-0.049624009813521,-0.02068111149413132,0.020795037429524266,,,0.023582666737463898
