Date,full
2025-10-15,0.005150720445196063
2025-10-16,0.004710181064101723
2025-10-17,0.004748028837489444
2025-10-20,-0.004596674308639816
2025-10-21,0.007124774399545326
2025-10-23,-0.017217077346589293
2025-10-24,-0.007682060354665542
2025-10-27,0.009057267343240243
2025-10-28,-0.006798621107192253
2025-10-29,0.008923519508255779
2025-10-30,-6.496367010814787e-05
2025-10-31,0.0020255989306918448
2025-11-03,0.006127019156137842
2025-11-04,-0.008897733920613465
2025-11-06,-0.0063515312312546705
2025-11-07,0.002248396122603454
2025-11-10,0.008265529387060442
2025-11-11,0.0026882564755256327
2025-11-12,0.0006332658455089362
2025-11-13,0.004710986241069064
2025-11-14,-0.005376459465391123
2025-11-17,-0.0072014054851180795
2025-11-18,-0.007869099299587132
2025-11-19,0.0009572872106742514
2025-11-20,-0.001564539605662113
2025-11-21,-0.006334713058833854
2025-11-24,-0.00700425698905512
2025-11-25,0.007425456506253554
2025-11-26,0.00853961146978187
2025-11-27,-0.0005913020871955595
2025-11-28,0.004928864540113761
2025-12-01,0.007349516871970315
2025-12-02,-0.006312633251418225
2025-12-03,-0.002218595259099621
2025-12-04,-0.006179258189753413
2025-12-05,0.00423522244213541
2025-12-08,-0.009907731698290153
2025-12-09,0.004969529766920665
2025-12-10,-0.0013350475621014728
2025-12-11,0.003064882380076984
2025-12-12,0.01254335418071804
2025-12-15,0.0010832283481201212
2025-12-16,-0.005758500970192071
2025-12-17,0.0005865449999358739
2025-12-18,6.830414816287925e-05
2025-12-19,0.003469062166191594
2025-12-22,0.008590919838843124
2025-12-23,0.005642715049790852
2025-12-24,-0.0011319028555669684
2025-12-26,0.003124233122697319
2025-12-29,-0.0070673073237194515
2025-12-30,-0.005603280990603759
2025-12-31,0.0018483952314747656
2026-01-01,0.002950761042467079
2026-01-02,0.009313336833428528
2026-01-05,0.0032436837144771487
2026-01-06,-0.0013327698584867935
2026-01-07,0.0018838534388069923
2026-01-08,-0.010651366573572109
2026-01-09,-0.003328254462677902
2026-01-12,0.009928727086769834
2026-01-13,0.0009552573100592984
2026-01-14,0.004492592382647284
2026-01-15,0.0
2026-01-16,-0.0014314455060817292
2026-01-19,0.0032099699945515483
2026-01-20,-0.0026770016296049615
2026-01-21,0.015365027991621039
2026-01-22,-0.016837218389406158
2026-01-23,0.0005365522220582437
2026-01-27,0.009004662291723468
2026-01-28,0.019216549892429994
2026-01-29,0.02416727246576865
2026-01-30,-0.03053865125470635
2026-02-02,-0.03682157115909571
2026-02-03,0.03947201129687005
2026-02-04,0.012679277598691198
2026-02-05,-0.015111300254656315
2026-02-06,-0.0021831280013991793
2026-02-09,0.022454604208182242
2026-02-10,0.0023947143893974093
2026-02-11,0.005065482721719666
2026-02-12,-7.122668058920584e-05
2026-02-13,-0.013030153860760408
2026-02-16,0.0009905423569746444
2026-02-17,-0.005734088469546013
2026-02-18,0.0018478798894560357
2026-02-19,0.0015672915150292395
2026-02-20,-0.0005943574990445614
2026-02-23,0.004867159903522609
2026-02-24,0.00028099576879253455
2026-02-25,0.00315063858286255
2026-02-26,-0.0025750219602573505
2026-02-27,0.0031482648193478027
2026-03-02,0.003645370261181873
2026-03-04,-0.024769036373928716
2026-03-05,0.002278272074196333
2026-03-06,-0.0031985920526957827
2026-03-09,-0.00772112738998901
2026-03-10,0.01365893551541581
2026-03-11,-0.002475048845650656
2026-03-12,-0.0025697319422392216
2026-03-13,-0.018199753385846472
2026-03-16,-0.012244815774322388
2026-03-17,0.005353573167294654
2026-03-18,0.010678674793348684
2026-03-19,-0.031397759417555716
2026-03-20,0.0018001079439882639
2026-03-23,-0.04837303296577504
2026-03-24,0.03266593856217349
2026-03-25,0.024413655481573676
2026-03-27,-0.01945693981775921
2026-03-30,-0.0035036092449622185
2026-04-01,0.025247928452729433
2026-04-02,-0.008344194540598244
2026-04-06,0.013746088907846562
2026-04-07,0.0022952760672292857
2026-04-08,0.03409150459894223
2026-04-09,-0.003640670491761186
2026-04-10,0.009216959093931677
2026-04-13,-0.0006108787018695187
2026-04-15,0.019457744382757266
2026-04-16,0.006367694680979712
2026-04-17,0.005159693568855932
2026-04-20,-0.0030581688213391347
2026-04-21,0.007142314714700029
2026-04-22,0.0033610135748524004
2026-04-23,-0.0035756219610750695
2026-04-24,-0.004695647884152409
2026-04-27,0.00933159959286126
2026-04-28,-0.003633446992813592
2026-04-29,-0.002685884093198907
2026-04-30,0.0017011849555260362
2026-05-01,0.0
2026-05-04,0.004027257908702082
2026-05-05,-0.00013269968625592018
2026-05-06,0.014763159289100696
2026-05-07,0.008826578321376346
2026-05-08,0.0032655454488959793
2026-05-11,-0.009010209939172481
2026-05-12,-0.00732432937558214
2026-05-13,0.022103637700827874
2026-05-14,-0.0010491532244190707
2026-05-15,-0.011082697379707221
2026-05-18,0.0036958961164202625
2026-05-19,0.005378364224762547
2026-05-20,0.000406283083372929
2026-05-21,0.0015734444738087958
2026-05-22,0.003070486765338548
2026-05-25,0.010112347580090355
2026-05-26,0.0018107780548953661
2026-05-27,-0.003496272767067975
2026-05-28,0.0
2026-05-29,-0.0011181628068915948
2026-06-01,-0.007413415971593455
2026-06-02,0.006698490023601638
2026-06-03,-0.0017125997122478718
2026-06-04,0.002239027540905804
2026-06-05,-0.0012117953623929354
2026-06-08,-0.018193944563901037
2026-06-09,0.008349657812823014
2026-06-10,-0.01650455489292671
2026-06-11,-0.00920410402952124
2026-06-12,0.015886613289355665
2026-06-15,0.015942779644187874
2026-06-16,0.0016558782487869153
2026-06-17,0.001749408404533861
2026-06-18,-0.0015734667553495708
2026-06-19,-0.002185710352560883
