Date,long
2018-08-24,0.0006439264348772346
2018-08-27,0.011441492229715376
2018-08-28,0.008255819872660827
2018-08-29,-0.00012165098654781152
2018-08-30,0.002758083196552754
2018-08-31,0.002877278373907397
2018-09-03,0.0023046976489656396
2018-09-04,-0.008781701992711999
2018-09-05,-0.0037363749854329607
2018-09-06,0.005749472265055272
2018-09-07,0.003193214930069395
2018-09-10,-0.007636769035366699
2018-09-11,-0.0044191704866294625
2018-09-12,0.0012352811566783421
2018-09-14,0.003706952840143537
2018-09-17,-0.002090713495200496
2018-09-18,-0.005887896956557448
2018-09-19,-0.0042935722795297395
2018-09-21,-0.01764377226116929
2018-09-24,-0.012616303658091077
2018-09-25,-0.004426505741641707
2018-09-26,0.0005897445358631057
2018-09-27,-0.007313841024606706
2018-09-28,-0.0229993782419791
2018-10-01,0.0002131815929197064
2018-10-03,0.018459608428567434
2018-10-04,-0.010077090516992973
2018-10-05,-0.003817625479661118
2018-10-08,-0.006816946769217852
2018-10-09,-0.0017123184856185707
2018-10-10,0.014028187939056714
2018-10-11,-0.012216887860191672
2018-10-12,0.024732818747100805
2018-10-15,0.003703267808755662
2018-10-16,0.006978805083529107
2018-10-17,-0.011785904881847761
2018-10-19,-0.006817682156725102
2018-10-22,-0.008508157347123669
2018-10-23,-0.00542182858748416
2018-10-24,0.005608468617034479
2018-10-25,-0.0029682335440956785
2018-10-26,-0.0004695802255976634
2018-10-29,0.0038148507298998557
2018-10-30,0.00959136725088456
2018-10-31,0.010486476467877117
2018-11-01,0.0015743386621140847
2018-11-02,-0.002387023354032314
2018-11-05,0.010062959933725042
2018-11-06,-0.0014181952237723484
2018-11-07,0.003533838386335984
2018-11-09,0.0010689487284230616
2018-11-12,-0.014633272921768676
2018-11-13,-0.011789406744852652
2018-11-14,-0.0033705385390638124
2018-11-15,-0.0020403459972036255
2018-11-16,-0.0068664413646767385
2018-11-19,0.005784257374943183
2018-11-20,-0.002646647044803825
2018-11-21,-0.0018538002302797957
2018-11-22,-0.0008446177671082269
2018-11-26,-0.006425047380501086
2018-11-27,0.003620473732079222
2018-11-28,-0.005785346120201918
2018-11-29,0.001862881675320209
2018-11-30,-0.004227853072656748
2018-12-03,0.00872228557275516
2018-12-04,0.003299686830054495
2018-12-05,-0.010567899888135977
2018-12-06,-0.006062546666588014
2018-12-07,-0.0027285031853541792
2018-12-10,-0.004511673124558768
2018-12-11,0.01704307216172658
2018-12-12,0.015688031814030546
2018-12-13,0.0005340545335322651
2018-12-14,-0.007369370626168786
2018-12-17,-0.0018540345289137165
2018-12-18,-0.0025322501344726537
2018-12-19,0.002358866265147539
2018-12-20,-0.004354137863014345
2018-12-21,-0.006250710713587939
2018-12-24,-0.004856583896640756
2018-12-26,-0.002291557807662637
2018-12-27,0.004213490028817031
2018-12-28,0.005970963928536458
2018-12-31,0.0014748201704487352
2019-01-01,0.006579328908422151
2019-01-02,-0.0019515852928083243
2019-01-03,-0.0003976968668562372
2019-01-04,-0.0013524313463569434
2019-01-07,0.0018854578518104985
2019-01-08,0.0006725107450522804
2019-01-09,0.0064948379802582295
2019-01-10,0.0032208719199343454
2019-01-11,-0.0019141482429343595
2019-01-14,0.00574818384361641
2019-01-15,0.006166475831664978
2019-01-16,-0.0011235158500913233
2019-01-17,0.001918103567858361
2019-01-18,-0.007642669339117903
2019-01-21,-0.0035114641064701605
2019-01-22,-0.003060444777031896
2019-01-23,-0.0001417313100165769
2019-01-24,-0.0020319646485769186
2019-01-25,-0.003849411315066371
2019-01-28,-0.0059765574467687725
2019-01-29,0.006173399845504143
2019-01-30,-0.0004622937098289398
2019-01-31,0.008745217822592369
2019-02-01,0.00038941309815288905
2019-02-04,-0.004693963512611096
2019-02-05,0.0015502766985438334
2019-02-06,0.0023738650999512684
2019-02-07,-0.00012899015822620462
2019-02-08,-0.005563685609987574
2019-02-11,-0.00247995364984016
2019-02-12,-0.0025848206878478215
2019-02-14,-0.0035962614050871347
2019-02-15,-0.0006583904631369515
2019-02-18,-0.0032089805590277093
2019-02-19,0.0006427412966495732
2019-02-20,0.008648135305127898
2019-02-21,0.0037191373978426204
2019-02-22,0.004576234480829203
2019-02-25,0.0037388421672197125
2019-02-26,-0.006456180199348568
2019-02-27,0.0022687060262250014
2019-02-28,-0.0006704569001887449
2019-03-01,0.005597354587558359
2019-03-05,0.00818782907639427
2019-03-06,0.004822760539488346
2019-03-07,-8.801019084792814e-06
2019-03-08,-0.0009310570998008847
2019-03-11,0.004458815156962986
2019-03-12,0.0063730433056941975
2019-03-13,0.008079217749636524
2019-03-14,-0.0032691046222012143
2019-03-15,-0.00010585893626559767
2019-03-18,-0.005686040504079803
2019-03-19,0.005260259810936091
2019-03-20,-0.0044741568017457895
2019-03-22,-0.002280912144981667
2019-03-25,-0.008018399628527972
2019-03-26,0.002424920671033921
2019-03-27,0.004550145438426414
2019-03-28,0.0029011504523474086
2019-04-01,0.013294433052402174
2019-04-02,-0.0018366091075985272
2019-04-03,-0.003376458261121097
2019-04-04,0.002346794465763947
2019-04-05,0.0023539069764273667
2019-04-08,-9.263394687505248e-05
2019-04-09,0.0007321887624053832
2019-04-10,0.00046586996572809205
2019-04-11,-0.0005515596840733487
2019-04-12,0.003477724843092584
2019-04-15,0.0031521957287644
2019-04-16,0.0021332404519084306
2019-04-18,-0.007215192222217904
2019-04-22,-0.00473692550186984
2019-04-23,0.00020047407537242005
2019-04-24,0.005922453699780097
2019-04-25,-0.001703000390026206
2019-04-26,0.0015932687844238424
2019-04-30,-0.004721264511313661
2019-05-02,-0.003768772196337381
2019-05-03,-0.002461439682062426
2019-05-06,-0.00356754296192771
2019-05-07,0.0007964457857489139
2019-05-08,-0.005831448616700681
2019-05-09,-1.4796388554029634e-07
2019-05-10,-0.00013771354535274525
2019-05-13,-0.005514038461110292
2019-05-14,0.001925693582639761
2019-05-15,-0.004146732140206519
2019-05-16,0.00015486965214090922
2019-05-17,0.00703332229870932
2019-05-20,0.007887408366880943
2019-05-21,-0.00524299235988859
2019-05-22,0.0024645254502080093
2019-05-23,-1.8335966086047315e-05
2019-05-24,0.01109943070079069
2019-05-27,0.006797640667111499
2019-05-28,0.007178285284303634
2019-05-29,0.00044299583514913546
2019-05-30,-0.007041663956831716
2019-05-31,0.0037746697965055213
2019-06-03,0.0014711739748634715
2019-06-04,-0.002981800143915019
2019-06-06,0.003276551511500476
2019-06-07,-0.000746207685461149
2019-06-10,0.0015228971654787059
2019-06-11,-0.0016406209797259997
2019-06-12,-0.00041616699460443336
2019-06-13,-0.002995537575162161
2019-06-14,0.0006917744762578756
2019-06-17,-0.011713716792622033
2019-06-18,0.0010929848728138225
2019-06-19,-0.0016355357540217457
2019-06-20,0.020087436057271753
2019-06-21,0.0015257026591704126
2019-06-24,0.0007658459231508818
2019-06-25,0.003016793901707066
2019-06-26,-0.005149825256000927
2019-06-27,-0.000870810266910225
2019-06-28,0.00419772172548709
2019-07-01,-0.0027011614511833156
2019-07-02,0.0016228912515929312
2019-07-03,0.0061070707054160615
2019-07-04,-0.001598811701766571
2019-07-05,-0.0019227327854327363
2019-07-08,-0.00930144601053586
2019-07-09,-0.0051210946518226086
2019-07-10,-0.00039659257497823205
2019-07-11,0.006881641608468071
2019-07-12,-0.005309732544460266
2019-07-15,0.0005652865043806882
2019-07-16,-0.0012533390851075
2019-07-17,0.0007568858248134612
2019-07-18,-0.0023561893130388425
2019-07-19,-0.0024744470513177225
2019-07-22,-0.006414115914648441
2019-07-23,-0.0005586839974751801
2019-07-24,-0.004049079627351142
2019-07-25,-0.005748437939690147
2019-07-26,0.000836531259077724
2019-07-29,-0.0056386741668974566
2019-07-30,-0.012695949941961184
2019-07-31,0.0005223981499387275
2019-08-01,-0.005521715248308931
2019-08-02,0.015183366613637615
2019-08-05,-0.0021855467501990934
2019-08-06,0.009219796661352302
2019-08-07,0.010682115263333328
2019-08-08,0.003823659322274502
2019-08-09,0.0049499858051382266
2019-08-13,-0.004452326771461377
2019-08-14,0.003912814621803385
2019-08-16,-0.001546471664359405
2019-08-19,0.0021089340519504698
2019-08-20,-0.0025344855557836226
2019-08-21,-0.008078411398065897
2019-08-22,-0.010177933327168485
2019-08-23,0.00244605390389001
2019-08-26,0.01524842105277816
2019-08-27,0.012067543686074957
2019-08-28,0.0006511008348001155
2019-08-29,-0.002522743974636497
2019-08-30,-0.00010447958098935339
2019-09-03,0.0031110024454603915
2019-09-04,0.0009102602720579722
2019-09-05,0.0032722347075825123
2019-09-06,-0.003264591429962956
2019-09-09,0.009003812193922319
2019-09-11,0.002922937325369496
2019-09-12,-0.0025939221291946066
2019-09-13,0.003676003529625605
2019-09-16,0.008368736212762304
2019-09-17,-0.00882055279574186
2019-09-18,0.002596470271431942
2019-09-19,-0.010946721713470274
2019-09-20,0.01797764284908441
2019-09-23,0.03134369962863175
2019-09-24,-0.004196864279540904
2019-09-25,-0.00990289116633246
2019-09-26,-7.583541382626303e-05
2019-09-27,-0.002743396812166415
2019-09-30,-0.001371756687743243
2019-10-01,-0.012356667557788352
2019-10-03,0.0005208710824065317
2019-10-04,0.0005238935205173561
2019-10-07,-0.0023000182216910523
2019-10-09,0.00580478017069551
2019-10-10,-0.0018830310805492126
2019-10-11,0.0007503410619271008
2019-10-14,0.0015947188613637732
2019-10-15,0.004429013922822949
2019-10-16,0.001719368911737272
2019-10-17,0.004290797050228981
2019-10-18,0.00616162752206587
2019-10-22,-0.0011265895951965957
2019-10-23,-0.000729976056038718
2019-10-24,-0.0027778798319865
2019-10-25,0.0013689683601216295
2019-10-27,0.004930137786985946
2019-10-29,0.0014538823613463702
2019-10-30,-0.001464308651449786
2019-10-31,0.014659073465378968
2019-11-01,0.006743715695656913
2019-11-04,0.0027537990636459586
2019-11-05,0.00023497761821739883
2019-11-06,0.0010238996828576174
2019-11-07,0.002011174008050754
2019-11-08,-0.0059520152641374564
2019-11-11,0.006800288072875642
2019-11-13,0.00313924895533067
2019-11-14,0.0035947024462880347
2019-11-15,-0.00618655759689235
2019-11-18,0.0005899699511668483
2019-11-19,0.004087590926972235
2019-11-20,0.0018447058856995255
2019-11-21,-0.004893386872519449
2019-11-22,0.0009087150605611625
2019-11-25,0.0021598002652866073
2019-11-26,0.0010415309992853482
2019-11-27,0.004517470470226248
2019-11-28,0.004936959782291437
2019-11-29,0.002687137075141401
2019-12-02,-0.0033049736479195077
2019-12-03,-0.005522151572066964
2019-12-04,0.00839886738941251
2019-12-05,-0.003785836701843881
2019-12-06,-0.0037975138336423845
2019-12-09,-0.003319188216267848
2019-12-10,-0.008054763666506495
2019-12-11,0.0028068952483385253
2019-12-12,0.003980461171618416
2019-12-13,0.003703408638807215
2019-12-16,0.004698280767644225
2019-12-17,0.00997068565163637
2019-12-18,-0.00016302824766297228
2019-12-19,0.0019402455172538764
2019-12-20,0.002174970124383943
2019-12-23,-0.0029370821743106394
2019-12-24,0.0010582431279253365
2019-12-26,0.009313830184529913
2019-12-27,0.008545464554252988
2019-12-30,0.0049838800257842025
2019-12-31,0.002084268945427709
2020-01-01,0.00637600845355969
2020-01-02,0.0046264368433253395
2020-01-03,0.010556871125045868
2020-01-06,-0.0036494834064782827
2020-01-07,0.0016474439611648575
2020-01-08,0.007308376012402522
2020-01-09,0.005894201466164993
2020-01-10,0.0032712226904254797
2020-01-13,0.0052482537036512315
2020-01-14,0.0062035687772019395
2020-01-15,0.006639807873123546
2020-01-16,0.004042739719683709
2020-01-17,-0.002881096785963769
2020-01-20,0.0015550701296722365
2020-01-21,-0.0006686158914875814
2020-01-22,0.003662483751951063
2020-01-23,0.009082020566418355
2020-01-24,0.007063648074938274
2020-01-27,0.0028761144855427526
2020-01-28,-0.0027481655332033806
2020-01-29,-0.0010193449120630166
2020-01-30,-0.006460306796213209
2020-01-31,-0.002277304402317218
2020-02-03,-0.013336876371040222
2020-02-04,0.014421106536917423
2020-02-05,0.006532397872152514
2020-02-06,0.006978932114679133
2020-02-07,0.010936813175610252
2020-02-10,0.008177820053041603
2020-02-11,0.009705344020266201
2020-02-12,-0.01054701587250434
2020-02-13,-0.0037436967859539243
2020-02-14,-0.004482114856149618
2020-02-17,-0.0051053305510394935
2020-02-18,-0.005250141043823851
2020-02-19,0.01658945562363281
2020-02-20,0.0022494939734960147
2020-02-24,0.0001775979323451199
2020-02-25,-0.012601681170773111
2020-02-26,-0.004837319184846206
2020-02-27,-0.002805314248469423
2020-02-28,-0.02697580570169046
2020-03-02,-0.00918912260952755
2020-03-03,0.006577042580864321
2020-03-04,-0.0032542909364825846
2020-03-05,0.007932961392374555
2020-03-06,-0.0064902705840198
2020-03-09,-0.034433216549090005
2020-03-11,-0.0027928977084063027
2020-03-12,-0.046933809713364354
2020-03-13,-0.007775538704962847
2020-03-16,-0.03948663528449867
2020-03-17,-0.017249377600655563
2020-03-18,-0.028795225492147192
2020-03-19,-0.01980157442238133
2020-03-20,0.03161558127890337
2020-03-23,-0.0738150498891169
2020-03-24,0.02290963228311595
2020-03-25,0.03082436256114742
2020-03-26,0.003808628984973655
2020-03-27,0.015648843339138404
2020-03-30,-0.00011914829413440695
2020-03-31,0.0025471280083183066
2020-04-01,-0.006833646172653271
2020-04-03,0.012064431713532544
2020-04-07,0.03528153077025735
2020-04-08,0.007407068630619968
2020-04-09,0.032582338853567795
2020-04-13,0.017053661754574186
2020-04-15,0.006028228729369511
2020-04-16,0.020240003843925464
2020-04-17,0.010367578910293624
2020-04-20,-9.47521561047251e-05
2020-04-21,-0.013765769780013658
2020-04-22,0.004279600089118771
2020-04-23,0.009504627153689207
2020-04-24,-0.014783914215267778
2020-04-27,0.007597211033377719
2020-04-28,0.0049176275155479315
2020-04-29,0.0036914962490876453
2020-04-30,0.01745994847273103
2020-05-04,-0.01467199501676318
2020-05-05,-0.01498008232825393
2020-05-06,-0.006007045989086932
2020-05-07,-0.00043859896812765384
2020-05-08,0.003955009527264326
2020-05-11,-0.005351345192822952
2020-05-12,0.0004466007987187878
2020-05-13,0.008627983912862383
2020-05-14,0.004220982958778097
2020-05-15,0.006528582161526874
2020-05-18,-0.0013947953143321119
2020-05-19,-0.013960271582073504
2020-05-20,0.004961333062048941
2020-05-21,-0.0023091137546173935
2020-05-22,-0.005769482001234383
2020-05-26,0.005669834551812745
2020-05-27,-0.0009428109570803942
2020-05-28,0.011254212222937997
2020-05-29,0.0072716462066655585
2020-06-01,0.024095934251170698
2020-06-02,0.008853438706868475
2020-06-03,0.004012621208526055
2020-06-04,0.0010751314331059645
2020-06-05,0.018327441424883042
2020-06-08,0.0007667546462405317
2020-06-09,-0.0016680686376901353
2020-06-10,0.0027204373822542964
2020-06-11,-0.005759068617882339
2020-06-12,0.003549637881799814
2020-06-15,-0.003110371096973048
2020-06-16,0.012975402024696474
2020-06-17,0.0023624106188462088
2020-06-18,0.009489573397892876
2020-06-19,0.005388856594392566
2020-06-22,0.005037984267364727
2020-06-23,0.015428313947947924
2020-06-24,-0.0034458927176348377
2020-06-25,0.001656107146754033
2020-06-26,-0.001723874939103103
2020-06-29,-0.007741764656355419
2020-06-30,-0.006889928981774511
2020-07-01,0.010436188771998891
2020-07-02,0.002247142656448571
2020-07-03,-0.00014564088247195472
2020-07-06,0.008516452880564946
2020-07-07,0.007017286579156298
2020-07-08,0.0069032049081141494
2020-07-09,0.005123402640639751
2020-07-10,-0.007216511163406042
2020-07-13,0.0044273512256557766
2020-07-14,-0.006588801967228955
2020-07-15,-0.003839883287928088
2020-07-16,-0.0016617905382861097
2020-07-17,0.0028292014762408627
2020-07-20,0.012184285924491061
2020-07-21,0.00808312898343105
2020-07-22,0.0018621689721842153
2020-07-23,0.012410468999582905
2020-07-24,0.002592011324558471
2020-07-27,0.011691712360277133
2020-07-28,0.003863857461555066
2020-07-29,0.00622830359917089
2020-07-30,-0.0055969835735467455
2020-07-31,0.012694394879689506
2020-08-03,0.0035441911409036238
2020-08-04,0.011070461291307175
2020-08-05,0.021404119259205955
2020-08-06,0.009141357573245799
2020-08-07,0.006086857429386073
2020-08-10,-0.0014448497378367878
2020-08-11,-0.0016192820520451686
2020-08-12,-0.011239022641512796
2020-08-13,0.005155382448768381
2020-08-14,-0.0007048421443458798
2020-08-17,0.006119827162364325
2020-08-18,0.021931841975502363
2020-08-19,-0.0007353358439364784
2020-08-20,-0.0101172294395455
2020-08-21,0.007711217617437967
2020-08-24,0.0001139005252565872
2020-08-25,-0.004628415404072617
2020-08-26,0.0037198067938865945
2020-08-27,0.0013295160503744108
2020-08-28,-0.007554347366858014
2020-08-31,-0.017671350142976584
2020-09-01,0.00590199414674696
2020-09-02,0.005822736150656666
2020-09-03,-0.0022089605623224476
2020-09-04,-0.008080076228640593
2020-09-07,0.001426167880376768
2020-09-08,-0.007154086442693717
2020-09-09,-0.0068615694268310545
2020-09-10,0.007286681907407117
2020-09-11,0.003392002163922319
2020-09-14,0.006829237559225929
2020-09-15,0.010465263359614037
2020-09-16,0.005607506903811953
2020-09-17,-0.003938902695319443
2020-09-18,0.0021848562750468852
2020-09-21,-0.02411081531369673
2020-09-22,-0.012700241324276058
2020-09-23,0.00014726809750695356
2020-09-24,-0.017622627186318417
2020-09-25,0.02083891480863665
2020-09-28,0.012121408998257407
2020-09-29,0.005613958265770991
2020-09-30,0.001438937666010463
2020-10-01,0.002691844509200412
2020-10-05,0.00038447700421233
2020-10-06,0.008248180935630223
2020-10-07,-0.011433689834596564
2020-10-08,0.0021748252817073662
2020-10-09,0.0027552069881511634
2020-10-12,-0.0009254904163409189
2020-10-13,0.005932523509567908
2020-10-14,-0.001543718251159944
2020-10-15,-0.010169964982829068
2020-10-16,0.009564733948690333
2020-10-19,0.006325976864229572
2020-10-20,-0.0002469589814217707
2020-10-21,0.0020407648646444923
2020-10-22,0.002270368451417615
2020-10-23,0.004558704558460075
2020-10-26,-0.007449315734043078
2020-10-27,0.003092007482379049
2020-10-28,-0.002457159771596072
2020-10-29,-0.0061718218044129304
2020-10-30,-0.00400874329875673
2020-11-02,0.0029996743226787703
2020-11-03,0.007499552711927396
2020-11-04,0.005376057000526604
2020-11-05,0.011312335182678206
2020-11-06,0.008299391312935082
2020-11-09,0.008890792972457734
2020-11-10,-0.020031634120515958
2020-11-11,0.00312466868196328
2020-11-12,0.005947155548999689
2020-11-13,0.010242921549563709
2020-11-14,0.005730069291016893
2020-11-17,0.0031291041152483865
2020-11-18,0.0031034984294036434
2020-11-19,-0.005493770989067184
2020-11-20,0.009724335283925233
2020-11-23,0.003667588162375649
2020-11-24,-0.007158167411809915
2020-11-25,-0.006760798552144936
2020-11-26,0.010504240126256476
2020-11-27,0.005589587552288718
2020-12-01,-0.0009260590938639755
2020-12-02,0.009177637925240355
2020-12-03,0.008326470830220947
2020-12-04,0.0005650356620386056
2020-12-07,0.006334132361568516
2020-12-08,-0.0011346616474211392
2020-12-09,0.004203303566492793
2020-12-10,-0.0038229880789094482
2020-12-11,0.002718272004667456
2020-12-14,0.00413106064953641
2020-12-15,0.01035701694141063
2020-12-16,0.01294541157916091
2020-12-17,0.0010288098007554917
2020-12-18,-0.0063963793188144035
2020-12-21,-0.02178752581122049
2020-12-22,0.002926908994337581
2020-12-23,0.013824126758677958
2020-12-24,0.001630500919118684
2020-12-28,0.012289540864611604
2020-12-29,0.009255602983652335
2020-12-30,0.0018939352599203132
2020-12-31,-5.330816762810553e-05
2021-01-01,0.006458760606576973
2021-01-04,0.014127885884537521
2021-01-05,0.003578461722417534
2021-01-06,-0.0018731951348784836
2021-01-07,0.004042432235386104
2021-01-08,0.005177165248353142
2021-01-11,-0.007392608156959309
2021-01-12,0.0036240853445265175
2021-01-13,-0.0069960154970969335
2021-01-14,-0.0008124165841725656
2021-01-15,0.000888290974094787
2021-01-18,-0.00747315094735307
2021-01-19,0.010810752177235169
2021-01-20,0.004002527200079097
2021-01-21,-0.0003649080852850103
2021-01-22,-0.007880894869050017
2021-01-25,-0.006023117522070932
2021-01-27,-0.0008537613022948166
2021-01-28,-0.0004544027981981181
2021-01-29,0.0011071764606191035
2021-02-01,0.009937793914179002
2021-02-02,0.003521455114093912
2021-02-03,0.009805143293250084
2021-02-04,0.00202218989648499
2021-02-05,-0.004953620124364945
2021-02-08,0.01340314621294217
2021-02-09,0.004692909277487538
2021-02-10,-0.0014217057301544062
2021-02-11,0.0019222974296946671
2021-02-12,-0.005079858821755405
2021-02-15,-0.0006838538098084125
2021-02-16,0.0005122290009849903
2021-02-17,-0.006745179128566911
2021-02-18,0.008613039584430694
2021-02-19,-0.006876317081035491
2021-02-22,-0.011480584498999576
2021-02-23,0.008474242378755492
2021-02-24,0.005619405454425857
2021-02-25,-0.0002138741986666705
2021-02-26,-0.007392660461751943
2021-03-01,0.00797690250746686
2021-03-02,-0.003604130542621807
2021-03-03,0.0033207573945499324
2021-03-04,0.0006257707160250891
2021-03-05,-0.012156977191346358
2021-03-08,0.0069326651597817895
2021-03-09,-0.0011387481384466777
2021-03-10,0.003400953639502008
2021-03-12,-0.0002949025845939049
2021-03-15,0.005935629020188043
2021-03-16,0.0036699062681384525
2021-03-17,-0.010717537555368173
2021-03-18,-0.0038488929638898503
2021-03-19,0.0035164129609000245
2021-03-22,0.0006162165903285901
2021-03-23,0.005820583526267685
2021-03-24,-0.007100814926994134
2021-03-25,-0.010364458241276978
2021-03-26,0.0002786808819370731
2021-03-30,0.005662814730479957
2021-03-31,0.001498992271092561
2021-04-01,0.02032050658801528
2021-04-05,-0.0013142896097579097
2021-04-06,0.004346059008895747
2021-04-07,0.009439773997534495
2021-04-08,0.0072373581409818704
2021-04-09,0.0020916033044977543
2021-04-12,-0.019716812941883655
2021-04-13,0.00795810743198328
2021-04-15,0.0009215446108301031
2021-04-16,0.006254688170955882
2021-04-19,-0.001342935109878878
2021-04-20,0.005835086329417225
2021-04-22,0.01594390804000082
2021-04-23,-0.0040580825819383675
2021-04-26,0.0042558170723803485
2021-04-27,0.004748115383687797
2021-04-28,0.003750988390487801
2021-04-29,-0.002333697102007406
2021-04-30,-0.003719948286615657
2021-05-03,0.012030144892658932
2021-05-04,-0.003470027098375011
2021-05-05,0.005159780107518672
2021-05-06,0.004049298893184646
2021-05-07,0.006085089064095988
2021-05-10,0.011786003372381126
2021-05-11,0.0060025639052813055
2021-05-12,-0.005570445095605235
2021-05-14,-0.005039967126318054
2021-05-17,0.0073832040262999145
2021-05-18,0.01040136641042483
2021-05-19,-0.00021769004497672784
